cadence,stride_time_mean,stride_time_std,mean_pressure_left,mean_pressure_right,peak_pressure_left,peak_pressure_right,pressure_variance_left,pressure_variance_right,heel_to_toe_ratio_left,heel_to_toe_ratio_right,contact_area_left,contact_area_right,impact_force_left,impact_force_right,imu_acc_mean_left,imu_acc_mean_right,imu_acc_std_left,imu_acc_std_right,imu_gyro_mean_left,imu_gyro_mean_right,imu_gyro_std_left,imu_gyro_std_right,step_symmetry,force_symmetry,mood
90.0,0.792,0.144,1219.67625,956.7596875,3980.0,4095.0,2214340.398935938,1921833.9863124024,0.9939845014794836,1.8,1456,1162,2760.32375,3138.2403125,4.8513775,2.2758366666666667,4.817604227897973,7.053224358049933,-0.0505074999999999,-0.0034291666666666,1.386677949853684,1.464336013915285,0.7681159383182805,1.2747989538649964,happy
75.0,0.8625,0.0544862367942583,1070.4690625,1056.845625,3969.0,4095.0,1998158.1765428707,1948885.29616836,0.985633482390386,1.8,1331,1337,2898.5309375,3038.154375,5.077104166666667,2.2531625,5.004113622809002,6.685154795347706,0.1223891666666666,0.0230566666666666,1.5949770592026205,1.416486609580981,0.6347826059357278,1.0128906589239175,happy
90.0,0.758,0.3125635935293808,1108.3728125,1102.45375,3969.0,4095.0,2109673.23319834,2024255.6147359377,1.005762223765038,1.8,1322,1357,2860.6271875,2992.5462500000003,5.067360833333333,2.475725,4.86995942785625,6.220686045850704,0.1036966666666666,0.0187666666666666,1.49321926264103,1.2827576578952429,0.6101694889399598,1.0053689884901122,happy
75.0,0.865,0.0739932429347437,1074.045625,988.4171875,3979.0,4095.0,2141467.66854336,1958208.8037670893,1.022175574376966,1.8,1252,1236,2904.9543750000003,3106.5828125,5.2678025,2.31525,4.733528546460918,6.464812342017361,0.11022,0.0175049999999999,1.675130630209676,1.4573704796567686,0.6372092993618172,1.0866318772035397,happy
90.0,0.6859999999999999,0.1346996659238618,1087.715625,1011.9040625,3998.0,4095.0,2152438.3141308594,1953963.533608496,1.1105409327597398,1.8,1276,1261,2910.284375,3083.0959375,5.080555,2.3283866666666664,5.08353645608137,6.808361250366265,-0.0209249999999999,0.0151949999999999,1.4917639813461332,1.4913315756872,0.657894733956602,1.0749197124851748,happy
75.0,0.715,0.2864000698323937,1182.3015625,931.8475,3972.0,4095.0,2238733.490622559,1843910.6817437503,1.1806286178414993,1.8,1375,1173,2789.6984375,3163.1525,5.192892499999999,2.225109166666667,4.88147761006956,6.830080200401454,0.1742566666666667,0.0839741666666666,1.5277016454319725,1.5283124964589667,0.7696078393646675,1.268771511681073,happy
90.0,0.7220000000000001,0.1304453908729626,1190.54,899.75375,3953.0,4095.0,2106855.0759,1781915.1037359375,0.9655462467952276,1.8,1438,1191,2762.46,3195.24625,4.979048333333333,2.1481833333333338,4.606052245252677,6.602454475525666,0.0876608333333333,0.0604633333333333,1.4542494922809173,1.52228222207827,0.6981981950531613,1.3231842586672362,happy
75.0,0.8724999999999998,0.2315572283475512,1028.91125,1101.9565625,3904.0,4095.0,1938388.9483734376,1963348.770300684,1.061306516033807,1.8,1287,1425,2875.08875,2993.0434375,5.051833333333334,2.4170866666666666,4.78243459535924,6.291578434501861,0.1612258333333333,0.0423466666666666,1.518307220174046,1.2883474511257522,0.6016260138145284,0.933713073709552,happy
60.0,1.03,0.1219289410544791,1235.3334375,1003.16875,3963.0,4095.0,2164891.123506933,1967051.0627734368,1.1899653215926702,1.8,1511,1252,2727.6665625,3091.83125,5.2022458333333335,2.295223333333333,4.651245655957765,6.488962781533133,0.111965,0.08722,1.5772092084147662,1.5064630424496537,0.6943231410728247,1.231431338215598,happy
90.0,0.738,0.1526302722267113,1029.2115625,1109.72375,3921.0,4095.0,2038108.0711788088,1974847.0536859373,1.5668620489448832,1.8,1268,1417,2891.7884375000003,2985.27625,5.217090833333334,2.33739,4.801449369990549,6.351348367963556,0.1475425,0.0077325,1.4837693474819742,1.4127201572181296,0.6638655434291364,0.927448440724596,happy
75.0,0.7625000000000001,0.1327356395245828,1227.5096875,979.400625,3953.0,4095.0,2231565.6086561526,1838506.936374609,0.9090239195937077,1.8,1447,1259,2725.4903125,3115.599375,5.0740066666666666,2.1781791666666663,4.659371788301748,6.819633237845905,0.1800141666666667,0.0005316666666666,1.4378854894019335,1.5538734056106016,0.7053140062545217,1.253327448353091,happy
90.0,0.732,0.0448998886412873,1114.66875,1042.6878125,4089.0,4095.0,1947647.2321484373,1931810.128476465,0.8968722383946268,1.8,1422,1315,2974.33125,3052.3121875,5.239133333333333,2.1428341666666664,5.495138578375941,7.294081329292445,0.0683575,0.0050358333333333,1.7428892543782244,1.722548661978128,0.7391304312119303,1.069034024919099,happy
90.0,0.72,0.1669730517179344,1162.3390625,921.1084375,3965.0,4095.0,2194668.9278491205,1801719.2298038085,1.8,1.8,1397,1208,2802.6609375,3173.8915625,5.0105483333333325,2.3503008333333333,4.48493239053432,6.091181451656099,0.1662016666666667,0.0415749999999999,1.267108308050482,1.334607212893866,0.8942307649315828,1.261891666515223,happy
60.0,0.8733333333333334,0.0917726659862413,1096.0059375,1053.0334375,4001.0,4095.0,2059146.624027246,1944821.5773194327,1.0685672278282503,1.8,1343,1348,2904.9940625,3041.9665625,5.068415833333334,2.3132075000000003,4.540846106132936,6.466826234800995,0.1404458333333333,0.0031791666666666,1.4537799066798152,1.4795896757995572,0.6822429874661543,1.0408082948070598,happy
75.0,0.9475,0.2975210076616439,1119.339375,1036.8428125,4001.0,4095.0,2106909.9766996093,1925051.51060459,0.9249012183085324,1.8,1348,1322,2881.660625,3058.1571875,5.028185,2.245948333333333,4.599417731710721,6.34832530310138,0.0275933333333333,0.0156508333333333,1.5105323260213783,1.4013981050779156,0.6682464423305856,1.0795651572503278,happy
75.0,0.8175,0.1804681412327394,1022.6375,1097.1109375,4021.0,4095.0,2033528.4473437504,1958639.999255371,1.2403043610531597,1.8,1239,1379,2998.3625,2997.8890625,5.099229166666667,2.1678183333333334,4.624155495148922,6.408050734193451,0.0507791666666666,0.0198533333333333,1.587175313903909,1.4712929127660324,0.6651162759762034,0.9321185890263548,happy
90.0,0.688,0.2191255347968374,1086.6596875,1043.3246875,3948.0,4095.0,2034208.463874902,1911120.2198905272,0.847581489338357,1.8,1336,1327,2861.3403125,3051.6753125,5.0749925,2.082556666666667,4.902864783550234,6.719386226071711,0.1862491666666667,-0.0106725,1.4123641216352951,1.4786244689723451,0.704999996475,1.041535486965523,happy
90.0,0.652,0.1772455923288362,1192.293125,978.275625,3927.0,4095.0,2085433.8503277344,1846555.9740308588,0.9881737260363505,1.8,1480,1254,2734.706875,3116.724375,4.84153,2.0599741666666667,4.836567598938322,6.7291666239958206,0.0503683333333333,-0.0277099999999999,1.3005786126428072,1.4819759402792836,0.8249999958750001,1.218770143415594,happy
75.0,0.87,0.1461163919620245,1179.076875,1029.1665625,3943.0,4095.0,2093483.3190902343,1884271.5475694328,1.069488183635261,1.8,1466,1313,2763.9231250000003,3065.8334375,4.752857500000001,2.252705,4.729296062543955,6.600670841258611,-0.1941175,-0.0628924999999999,1.4744704299150089,1.3826646493674513,0.7330316708912594,1.145661855735172,happy
75.0,0.84,0.0951314879522022,1163.1553125,1055.70625,3967.0,4095.0,2143123.374315528,1852126.0249609367,1.1299701881565296,1.8,1415,1367,2803.8446875,3039.29375,4.8635375,2.387423333333333,4.923241194436217,6.457283026097139,-0.1565391666666666,-0.0792016666666666,1.4880978619698724,1.326789194885114,0.7534883685884262,1.101779317303673,happy
90.0,0.736,0.1818350901228912,1168.513125,973.150625,3990.0,4095.0,2243144.049202734,1841480.642937109,0.9008025448643708,1.8,1349,1261,2821.486875,3121.849375,5.129653333333334,2.3215575,4.8805464593105645,6.5555231807507495,0.0763791666666666,-0.0115791666666666,1.5117894051088283,1.4030091590575258,0.6829268259369423,1.200752580104696,happy
90.0,0.708,0.1841086635658409,1083.9090625,973.371875,3990.0,4095.0,2028559.316417871,1866669.7404589844,0.9402772432231152,1.8,1328,1260,2906.0909375,3121.628125,5.061850833333334,2.4205416666666664,4.634853976870898,6.34665890435778,0.1496858333333333,0.0302941666666666,1.4618052938516262,1.450180675283591,0.6517857113759566,1.1135611057042702,happy
75.0,0.8625,0.165435032565657,1138.05875,1013.1471875,3937.0,4095.0,2147450.266548437,1906310.63739834,1.78259850453012,1.8,1389,1300,2798.94125,3081.8528125000003,5.081718333333333,2.281180833333333,4.7328298720037,6.495942990292683,0.147395,0.0099099999999999,1.4175643538507636,1.551264165199897,0.8009049737515612,1.1232906362647423,happy
90.0,0.77,0.209666401695646,1066.6028125,1013.1009375,3932.0,4095.0,1975517.4125545896,1917396.9444991213,1.136492608409085,1.8,1349,1266,2865.3971875,3081.8990625,4.961105833333334,2.4540433333333334,4.688600553253174,6.505208929244488,0.0435091666666666,0.0131099999999999,1.3849489328428823,1.4718800187402052,0.7453703669195817,1.0528100132640437,happy
90.0,0.7879999999999999,0.1228657804272613,1194.31375,913.5196875,3969.0,4095.0,2166886.618435938,1816760.0902374024,1.251764614718734,1.8,1455,1158,2774.68625,3181.4803125,4.8588375,2.2849516666666667,4.937313398947557,7.009445385049891,-0.0993666666666666,-0.0468449999999999,1.528946686084537,1.5977280111588663,0.9119170937206368,1.3073760369205225,happy
90.0,0.616,0.1125344391730815,1111.0478125,1046.595,3969.0,4095.0,2078737.0492764649,1932223.9766,1.2821515914009138,1.8,1368,1312,2857.9521875,3048.405,4.8151875,2.4224216666666667,4.893936336496123,6.571877852298425,-0.2096458333333333,-0.052195,1.4208605433794823,1.4924254404519957,0.8300970833490433,1.06158333590206,happy
75.0,0.7825,0.1631525359900973,1115.84625,982.82625,3945.0,4095.0,2111723.092610937,1913117.811685937,1.0359687871299963,1.8,1359,1238,2829.15375,3112.17375,5.0817958333333335,2.2590866666666667,4.744271985684348,6.556299919859947,0.1677808333333333,0.0541916666666666,1.444980709605716,1.4604472745009394,0.6637931005870987,1.1353443692256446,happy
75.0,0.8075,0.0960143218483576,1159.5840625,1015.5265625,3955.0,4095.0,2114023.369183496,1948052.4424194333,0.875218290870658,1.8,1421,1252,2795.4159375,3079.4734375,4.640229166666666,2.2141075,4.897051803890035,6.784072802966058,-0.155875,-0.0927716666666666,1.3982906121553085,1.4948146823370967,0.7635467942682425,1.141854978665952,happy
90.0,0.5800000000000001,0.1313011804973588,1104.0715625,1009.091875,3927.0,4095.0,2006021.5695663083,1972074.388433984,1.2078193415561085,1.8,1371,1258,2822.9284375,3085.908125,5.0525375,2.4691041666666664,5.0066535706924125,6.64618132551688,0.1410758333333333,0.0855541666666666,1.5761509593783538,1.4594629304642532,0.7061403477800862,1.0941239234592748,happy
90.0,0.714,0.1605739704933523,1143.6821875,967.2528125,3965.0,4095.0,2253962.0005577146,1878464.03389834,1.7590754784805611,1.8,1329,1231,2821.3178125,3127.7471875,4.980101666666667,2.3175441666666665,4.651120415340504,6.295706483102801,-0.05922,0.0186941666666666,1.3550765900617328,1.278706564840414,0.8399999958000001,1.182402544130723,happy
75.0,0.78,0.1579556899893131,1154.655625,1019.2390625,3953.0,4095.0,2119369.37015586,1859885.962536621,1.219763243326713,1.8,1404,1325,2798.344375,3075.7609375,4.9671625,2.2881983333333333,4.756794794056226,6.564342544433821,0.0676466666666666,-0.0057699999999999,1.4318140469891876,1.4155424739064997,0.7922705275735723,1.1328604508494684,happy
60.0,0.9266666666666666,0.215612821717283,1259.4515625,958.3171875,3990.0,4095.0,2210592.2776538087,1833680.9015795896,0.9988617881345684,1.8,1533,1241,2730.5484375,3136.6828125,5.183825,2.1850750000000003,4.693696627326377,6.550618837003748,0.1917183333333333,0.0233608333333333,1.365818004224534,1.4508500033770912,0.7222222188786008,1.3142324666756198,happy
90.0,0.738,0.1457943757488607,1038.9784375,1065.99375,3934.0,4095.0,1930351.2392225584,1943495.8049609368,1.1814105856703978,1.8,1327,1395,2895.0215625,3029.00625,4.977185833333333,2.3876641666666663,4.660544470656403,5.990426095283149,0.1645891666666666,0.0571174999999999,1.4845552792164074,1.2866369963437303,0.6122448954602249,0.9746571558466852,happy
75.0,0.805,0.1229837387624884,1101.4903125,1021.36125,3971.0,4095.0,2127440.052406152,1913013.5844984376,1.156566952457111,1.8,1317,1306,2869.5096875,3073.63875,5.089916666666667,2.2824891666666667,4.829577241304069,6.32164771267871,0.0937299999999999,-0.0338191666666666,1.4501202986074408,1.3418068048217568,0.7238095203628118,1.0784532029402396,happy
90.0,0.7000000000000001,0.166012047755577,1082.430625,1014.1815625,3971.0,4095.0,2069050.3195621087,1931729.1898475587,0.875162246206935,1.8,1311,1297,2888.569375,3080.8184375,5.173935833333333,2.190746666666667,4.6618821571030695,6.451066067518522,0.1499166666666666,0.0157566666666666,1.4781655792644552,1.4400549847565622,0.6635071058601559,1.067294717194886,happy
75.0,0.8625,0.16768646337734,1143.30375,942.4525,3964.0,4095.0,2091270.9127359367,1864224.5802437505,1.0227146515952392,1.8,1402,1207,2820.69625,3152.5475,4.940896666666666,2.1879025000000003,4.523177992774795,6.644984251147157,0.04194,0.0265016666666666,1.3714494484789927,1.5186984460376662,0.7487684692178893,1.2131155138183458,happy
75.0,0.8375,0.137908484148003,1151.80125,927.7690625,3943.0,4095.0,2095604.1292484368,1858173.2038553709,1.6695657635951393,1.8,1417,1162,2791.19875,3167.2309375,5.001365833333334,2.2853125,4.408657750608376,6.373465786486221,0.1383408333333333,0.0875683333333333,1.3998857577195265,1.489579808311913,0.8817733946710671,1.2414740858623166,happy
75.0,0.7400000000000001,0.1823458252881047,1178.9353125,946.7525,3951.0,4095.0,2135734.603628028,1863438.9656187496,1.1236375250131478,1.8,1438,1184,2772.0646875,3148.2475,5.020050833333333,2.2459666666666664,4.446265818629827,6.230683244012828,0.1595766666666666,0.0580358333333333,1.3754499345507112,1.40536590118587,0.7547169775720898,1.2452412972289577,happy
75.0,0.8925000000000001,0.078541390362025,1031.6275,1110.571875,3939.0,4095.0,2015928.6243687496,2076679.7860839844,0.9360447979448496,1.8,1260,1333,2907.3725,2984.428125,5.124091666666666,2.330128333333333,4.587303591428253,6.298381784516604,0.0779666666666666,0.0168075,1.494619965260586,1.3988579796070852,0.6266666638814815,0.9289155634983862,happy
60.0,1.0433333333333332,0.2169997439834639,1183.6715625,935.9396875,3955.0,4095.0,2145060.7049413086,1831802.009799902,0.9904801089629784,1.8,1433,1227,2771.3284375000003,3159.0603125,5.028936666666667,2.2346383333333337,4.497072962048636,6.389810558553142,0.0665141666666666,0.0110275,1.3340691092041066,1.3931490432626903,0.6946902624128749,1.2646878608140144,happy
90.0,0.76,0.1785497129653251,1056.8321875,1016.5278125,3953.0,4095.0,2088977.2702764648,1958890.4886014643,1.7512803628737446,1.8,1273,1305,2896.1678125,3078.4721875,5.072620000000001,2.3988675,4.516865757056176,6.183308119575671,0.1089275,0.0972783333333333,1.475343274375069,1.3573669170605844,0.6206896527942926,1.0396490617027272,happy
75.0,0.91,0.2239419567655869,1143.8628125,967.19875,3999.0,4095.0,2228979.93274209,1879344.8536234377,1.3398831207562023,1.8,1342,1265,2855.1371875,3127.80125,5.1023966666666665,2.350830833333333,4.706002506125082,6.525442770204637,0.0146308333333333,-0.0285033333333333,1.4773815100426742,1.4554589470869852,0.6946902624128749,1.1826553863074625,happy
90.0,0.7219999999999999,0.1438610440668355,1090.8640625,957.8084375,3955.0,4095.0,2120817.7980834963,1857645.0392413088,1.007896100460484,1.8,1313,1260,2864.1359375,3137.1915625,5.172383333333334,2.343811666666667,4.595704456488569,6.28970033291443,0.2246316666666666,0.0386766666666666,1.4378819438085155,1.365948607057463,0.6025104577300818,1.1389167380988785,happy
75.0,0.8525,0.2215146722002856,1171.081875,1081.35375,3990.0,4095.0,2158001.978921484,1959973.214860937,1.1102775285887505,1.8,1423,1354,2818.918125,3013.64625,5.028875,2.167005833333333,4.950845572159872,6.616893033425832,0.0126241666666666,-0.0354425,1.448348875299953,1.3730454289742502,0.6981981950531613,1.0829775861201965,happy
75.0,0.7625000000000001,0.2157979378956157,1207.91625,960.3465625,3953.0,4095.0,2142806.216735937,1870682.4052069336,0.7588391840208517,1.8,1443,1237,2745.08375,3134.6534375,5.038383333333334,2.2603616666666664,4.632245933459876,6.4204972849354816,0.1659658333333333,0.0364941666666666,1.3761689666120118,1.4448264814961826,0.6018099520280092,1.2577920262428262,happy
90.0,0.6780000000000002,0.1808203528367312,1033.958125,951.4275,3953.0,4095.0,1963447.3019964844,1888876.9916187504,1.3423795001542291,1.8,1304,1239,2919.041875,3143.5725,4.946514166666667,2.355259166666667,4.69002679272368,6.328950412087772,0.1400725,0.1224375,1.450372498329452,1.3854173574872966,0.6706827282301898,1.0867439966926078,happy
90.0,0.6039999999999999,0.1194319890146689,1105.09375,970.3278125,3953.0,4095.0,2103262.0880859373,1930354.2784764648,1.3147842739748163,1.8,1337,1224,2847.90625,3124.6721875,4.8456725,2.3913991666666665,4.731102495216495,6.30385676126126,0.005105,0.0203608333333333,1.389774792538345,1.3185203224192787,0.7260869533648393,1.1388870180005408,happy
90.0,0.712,0.2107510379571118,1131.705,867.004375,3952.0,4095.0,2095856.909225,1856928.5824808592,0.8915921103883323,1.8,1369,1097,2820.295,3227.995625,5.034993333333333,2.4909008333333333,4.345928161312481,6.315140245552692,0.127395,0.0760383333333333,1.3833167674018123,1.4587233585789627,0.7009345761638571,1.305304830433751,happy
90.0,0.752,0.1407693148381421,1146.708125,914.8171875,3936.0,4095.0,2064314.7010589845,1821517.82626709,1.0934531348113206,1.8,1411,1202,2789.291875,3180.1828125,4.926768333333333,2.4367391666666665,4.256620372783697,5.971580866582369,0.2621433333333333,0.0504766666666666,1.23915335590699,1.332988725679587,0.7198275831041915,1.2534833619383836,happy
75.0,0.805,0.2779838124783527,1016.42875,1152.114375,3955.0,4095.0,1930208.153048437,2087247.5069183595,1.017096775408811,1.8,1290,1401,2938.57125,2942.885625,4.589194166666666,2.448478333333333,4.747934340650957,6.399946757163731,-0.2197383333333333,-0.1051591666666666,1.37026551740793,1.3772963335823216,0.6340425504934359,0.8822290313995699,happy
90.0,0.768,0.297011784277998,1046.76875,1035.25875,3955.0,4095.0,1988841.6283984368,1958989.4780484373,1.0066955469169918,1.8,1297,1341,2908.23125,3059.74125,5.075010833333333,2.3040108333333333,4.514777579133805,6.406836224615805,0.2260133333333333,0.0033291666666666,1.4644169555909348,1.4428223189808596,0.6008064491902966,1.0111179924718163,happy
75.0,0.7175,0.0389711431702997,1357.38875,923.970625,4059.0,4095.0,2140748.0794984377,1841478.9147621093,1.089829781681195,1.8,1739,1159,2701.61125,3171.029375,5.20801,2.254233333333333,5.3675231817446925,6.99453549855568,0.1667291666666666,-0.01186,1.5515364113729244,1.701095127283206,1.2303030228466485,1.4690821459079588,happy
90.0,0.764,0.1948948434412773,1224.808125,1115.3778125,4058.0,4095.0,2352022.918183984,2108287.145695215,0.8763532270479565,1.8,1395,1332,2833.191875,2979.6221875,5.280499166666666,2.2518583333333337,5.079700280692354,6.850665775547943,-0.0483249999999999,-0.0421499999999999,1.7035890430817917,1.4863274827013506,0.6788990794545914,1.0981105327499865,happy
75.0,0.73,0.1419506956657839,1070.898125,932.64125,3978.0,4021.0,2050280.270871485,1912266.461298437,1.102650671445193,1.8,1309,1176,2907.1018750000003,3088.35875,4.996299166666667,2.5907783333333336,4.433828921071791,6.043641643981209,0.0139991666666666,0.0087133333333333,1.3408237663836755,1.2062855125641785,0.6605504556855484,1.1482422891457542,happy
90.0,0.626,0.0634350061086148,1175.409375,1333.8653125,4010.0,4095.0,2182131.558037109,1873031.2459217776,1.2365818259077028,1.8,1383,1841,2834.590625,2761.1346875,5.344445,2.0287175,5.195781814957366,7.371879968006381,0.1486808333333333,0.0149483333333333,1.5714261184136653,1.441836776706673,0.4589235114478087,0.8812054433860198,happy
90.0,0.6300000000000001,0.0748331477354788,1159.6459375,1232.31,4007.0,4095.0,2157632.4518272458,1886605.3664,1.8,1.8,1385,1718,2847.3540625,2862.69,5.318361666666666,2.1346350000000003,5.163871783768186,7.621912394106985,0.1608366666666666,0.0286466666666666,1.5648849670147928,1.5013297456440258,0.517241377824019,0.9410342661821828,happy
90.0,0.7,0.0709929573971953,1084.8096875,1144.2515625,3969.0,4095.0,2086076.2122186525,1972412.8751538089,0.9199323753256798,1.8,1291,1534,2884.1903125,2950.7484375,5.2052733333333325,2.294354166666667,5.013183536631743,7.011913060551495,0.1723116666666666,0.0574008333333333,1.5089954581985623,1.371150755205023,0.400568180680204,0.9480517415085008,happy
105.0,0.6549999999999999,0.1563916025026066,1056.8175,1317.5653125,3952.0,4095.0,2048148.41919375,2006188.2969842767,1.4165776961303198,1.8,1263,1749,2895.1825,2777.4346875,5.237251666666666,2.2976825,4.821701435523622,7.04603195044514,0.2040725,0.0396274999999999,1.4516299272118507,1.4424987731053418,0.4747774466623815,0.8020987568294846,happy
90.0,0.692,0.1536749816983883,1062.6134375,1381.9775,3952.0,4095.0,2003076.9002569336,1912706.5294937503,1.4632425314760529,1.8,1308,1880,2889.3865625,2713.0225,5.306745,2.280580833333333,4.839023385971078,7.07758279288435,0.1588433333333333,0.0315533333333333,1.485556560279308,1.4598381738474375,0.4940476175772392,0.7689079140080731,happy
105.0,0.6433333333333334,0.1313604033015868,1041.2809375,1399.544375,3937.0,4095.0,1943760.862011621,1801347.3036558593,1.5898672119953228,1.8,1313,1938,2895.7190625000003,2695.455625,5.2708425000000005,2.170811666666667,4.816598641264091,7.209170498945346,0.1514975,0.0242483333333333,1.4719872519807191,1.4484387088622548,0.5014925358164402,0.7440142344582577,happy
90.0,0.6900000000000001,0.1473770674155243,1085.5621875,1361.2028125,3936.0,4095.0,2004852.1636327151,1830687.3210545897,1.4116238675486912,1.79604574441208,1342,1876,2850.4378125000003,2733.7971875000003,5.178298333333333,2.1389866666666664,4.756751591439676,7.1128272150734055,0.1575508333333333,0.0304983333333333,1.4360066889639844,1.4113669733030298,0.5106382963202484,0.7975021625974621,happy
105.0,0.64,0.0941629792788368,1166.825,1304.1490625,3939.0,4095.0,2098886.695,1861959.7243428712,1.4244305229954457,1.8,1412,1783,2772.175,2790.8509375000003,5.225100833333333,2.1677466666666665,4.727216475439429,7.065653274172333,0.1295383333333333,0.0223524999999999,1.4301718079298102,1.436756641389586,0.544891639179902,0.8947021722106999,happy
90.0,0.6679999999999999,0.0837615663654876,1091.2378125,1155.66375,3998.0,4095.0,2089497.1043827147,1946393.7525609373,1.086459167519798,1.8,1308,1592,2906.7621875,2939.3362500000003,5.259105,2.2896916666666667,5.320971645821999,7.263608302462161,0.1539958333333333,0.0504291666666666,1.60829811523941,1.4112192063304596,0.4088397778761332,0.9442520037127996,happy
105.0,0.635,0.057373048260195,1190.5659375,1156.9175,4032.0,4095.0,2210486.145027246,1870421.8088187496,1.1762162304624175,1.8,1413,1621,2841.4340625,2938.0825,5.303299166666667,2.190733333333333,5.149913468819903,7.527338228454701,-0.1647741666666666,-0.0761233333333333,1.6662614210159137,1.5359765975177555,0.4749262522863532,1.0290845600234375,happy
105.0,0.6466666666666666,0.0402768199119818,1133.65375,1421.6859375,3939.0,4095.0,2112786.2651109374,1864235.171677246,1.5325883283745994,1.8,1353,1934,2805.34625,2673.3140625,5.29708,2.2399733333333334,5.081811037605918,7.681909467115293,0.1205074999999999,0.0566208333333333,1.4887729298353112,1.4424032499267692,0.4885714271755102,0.7974009725355387,happy
105.0,0.6366666666666667,0.1368291716784919,1124.646875,1534.5615625,3933.0,4095.0,2060033.0859277344,1712376.1780850587,1.8,1.8,1375,2095,2808.353125,2560.4384375,5.344368333333334,2.266924166666666,5.47980996273264,7.465162691467791,0.1649058333333333,0.029155,1.6310981460249323,1.580986819776918,0.5084745748348176,0.7328783033213251,happy
105.0,0.6266666666666667,0.0460675832036175,1121.3584375,1203.0953125,3934.0,4095.0,2074287.3818350583,1905629.513103028,1.692162553225043,1.8,1365,1695,2812.6415625,2891.9046875,5.280003333333333,2.2247016666666664,4.982848420330373,6.9284866524129125,0.1647666666666666,0.0591108333333333,1.4524064705018205,1.3882202059529216,0.4929971974986073,0.932061179955714,happy
105.0,0.6216666666666667,0.077763887648588,1110.4228125,1284.019375,3947.0,4095.0,2099490.6984170903,1966380.7846246087,1.0546062543202928,1.8,1337,1742,2836.5771875,2810.980625,5.090965,2.2212266666666665,5.284515270149351,7.368500899343245,-0.161195,-0.0908908333333333,1.544725423381666,1.4863074695082348,0.4033149160129422,0.8648022243707947,happy
105.0,0.6116666666666667,0.0481028989655393,1106.48625,1292.7996875,3977.0,4095.0,2100956.836060937,1982590.3883124024,1.0067855926322724,1.8,1337,1730,2870.51375,2802.2003125,5.090134166666667,2.2586833333333334,5.227059223518132,7.38793479598475,-0.1539633333333333,-0.0851291666666666,1.6061725095151589,1.4930713811299532,0.3977272715973657,0.8558837535641933,happy
90.0,0.6300000000000001,0.0787400787401181,1070.8059375,1302.7965625,4021.0,4095.0,2113099.9732772456,1923571.648300684,1.8,1.8,1273,1802,2950.1940625,2792.2034375000003,5.3343025,2.1900816666666665,5.509576360694812,7.288218418904848,0.1410674999999999,0.0581683333333333,1.7186056609774536,1.4479465338876372,0.4795321623405492,0.8219287396823103,happy
105.0,0.585,0.0287228132326901,1151.9434375,1220.8528125,4018.0,4095.0,2171850.762113184,1890561.3442733395,1.8,1.8,1384,1711,2866.0565625,2874.1471875,5.3613925,2.200203333333333,5.528845128364852,7.453871013349746,0.2173091666666667,0.0856816666666666,1.7127297014559262,1.5503756658728087,0.5188405782062592,0.94355636057188,happy
105.0,0.5933333333333334,0.0573488351136174,1153.3115625,1212.029375,4022.0,4095.0,2205474.6638663085,1874701.6747621093,1.649184913934986,1.8,1365,1701,2868.6884375,2882.970625,5.392738333333333,2.1835391666666664,5.616939272551427,7.610677101292147,0.1468941666666666,0.0462516666666666,1.6497206504837836,1.582414895025076,0.4955489599538606,0.951554133371104,happy
105.0,0.6449999999999999,0.0634428877022475,1161.706875,1290.126875,3967.0,4095.0,2081947.4040777343,1856442.3051527345,1.8,1.8,1433,1809,2805.293125,2804.873125,5.268704166666667,2.3355241666666675,4.931499288078219,7.020717331779517,0.1488083333333333,0.0629241666666666,1.4974947912866194,1.4358273062649187,0.529069765903867,0.9004594017929753,happy
105.0,0.6116666666666667,0.0589962334014261,1079.89,1242.8159375,4022.0,4095.0,2106860.652275,1924810.485808496,1.5902398977298229,1.8,1283,1771,2942.11,2852.1840625,5.472283333333333,2.241933333333333,5.405186279527181,7.312184338296062,0.1902983333333333,0.0620924999999999,1.6789974576109068,1.4774364799466282,0.4497206691348585,0.8689058182689214,happy
90.0,0.668,0.1149608629055993,1128.0071875,1100.0653125,4012.0,4095.0,2131095.43588584,1875942.7116717773,1.4770351492335134,1.8,1352,1588,2883.9928125,2994.9346875,5.2007208333333335,2.298375833333333,5.255298197492315,7.006093768374022,-0.1292791666666666,-0.0349191666666666,1.6481992763516105,1.4207695306767052,0.4550408706947115,1.0254001954766665,happy
105.0,0.61,0.0725718035235908,1160.009375,1280.3621875,4031.0,4095.0,2169272.8699121093,1881157.790382715,1.7406442027847884,1.8,1383,1785,2870.990625,2814.6378125,5.239155,2.2479433333333336,5.497879486611937,7.397597446702243,0.1230241666666666,0.0263958333333333,1.5762586839039583,1.528692584361761,0.5055555541512345,0.9060009623987736,happy
105.0,0.63,0.1178982612255159,1244.3521875,1114.7375,4006.0,4095.0,2226304.499401465,1873241.17046875,1.3571044309243612,1.8,1472,1554,2761.6478125000003,2980.2625,5.166556666666666,2.224,5.264949943426708,7.669909706226448,-0.1525116666666666,-0.0766241666666666,1.5704314900255565,1.5983885430591147,0.5474006099467871,1.116273729361151,happy
