3727,2189,3722,3295,326,0,0,0,235,2923,3204,3046,2748,0,3110,2900
3701,2047,3658,3152,193,0,0,0,241,2980,3217,3046,3031,0,3239,3053
3662,2000,3557,2928,27,0,0,0,561,3056,3237,3155,3275,0,3362,3184
3574,1904,3440,2670,0,0,0,0,561,3056,3237,3155,3275,0,3362,3184
3439,1738,3254,2255,0,0,0,0,565,2978,3268,3221,3437,0,3472,3312
3209,1178,2955,1658,0,0,0,0,685,3139,3237,3287,3519,0,3536,3376
2962,621,2346,693,0,0,0,0,754,3147,3235,3265,3570,0,3632,3395
2750,134,1236,0,0,0,0,0,713,3121,3263,3268,3629,0,3614,3429
2505,0,0,0,0,0,0,0,791,3216,3247,3231,3664,0,3649,3479
2224,0,0,0,0,0,0,0,748,3184,2973,3248,4025,0,3693,3475
1855,0,0,0,0,0,0,0,762,3223,3263,3285,3714,0,3696,3481
1491,0,0,0,0,0,0,0,690,3227,3235,3273,3726,0,3722,3479
1442,0,0,0,0,0,0,0,698,3225,3252,3301,3749,0,3739,3482
1597,0,0,0,0,0,0,0,822,3248,3250,3334,3754,0,3775,3552
1648,0,0,0,0,0,0,0,827,3248,3263,3373,3737,0,3761,3441
1676,0,0,0,0,0,0,0,815,3255,3263,3309,3759,0,3765,3495
1669,0,0,0,0,0,0,0,802,3254,3252,3424,3763,0,3782,3413
1676,0,0,0,0,0,0,0,947,3266,3250,3437,3746,0,3753,3487
1680,0,0,0,0,0,0,0,951,3278,3260,3370,3697,0,3798,3491
1719,0,0,0,0,0,0,0,1073,3280,3255,3657,3667,0,3806,3497
1750,0,0,0,0,0,0,0,1074,3283,3260,3521,3617,0,3790,3491
1757,0,0,0,0,0,0,0,1059,3260,3260,3546,3597,0,3777,3375
1771,0,0,0,0,0,0,0,1124,3314,3188,3571,3523,0,3726,3475
1774,0,0,0,0,0,0,0,1136,3269,3260,3583,3473,0,3770,3467
1780,0,0,0,0,0,0,0,1186,3261,3247,3621,3396,0,3760,3498
1782,0,0,0,0,0,0,0,1227,3255,3260,3632,3358,0,3764,3497
1794,0,0,0,0,0,0,0,1243,3245,3260,3659,3325,0,3747,3510
1814,0,0,0,0,0,0,0,1271,3223,3250,3666,3311,0,3743,3493
1819,0,0,0,0,0,0,0,1271,3210,3252,3674,3301,0,3758,3525
1808,0,0,0,0,0,0,0,1291,3203,3585,3647,3311,0,3743,3536
1825,0,0,0,0,0,0,0,1419,3190,3258,3715,3310,0,3750,3536
1811,0,0,0,0,0,0,0,1298,3166,3235,3728,3310,0,3708,3551
1795,0,0,0,0,0,0,0,1330,3126,2943,3750,3386,0,3741,3568
1791,0,0,0,0,0,0,0,1360,3136,3235,3756,3439,0,3723,3562
1805,0,0,0,0,0,0,0,1373,3105,3217,3767,3310,0,3703,3598
1813,0,0,0,0,0,0,0,1349,3113,3235,3793,3299,0,3686,3600
1818,0,0,0,0,0,0,0,1382,3114,3240,3782,3319,0,3643,3629
1815,0,0,0,0,0,0,0,1389,3089,2948,3810,3312,0,3581,3600
1787,0,0,0,0,0,0,0,1410,3087,3252,3825,3367,0,3536,3604
1776,0,0,0,0,0,0,0,1424,3083,3260,3951,3312,0,3599,3917
1791,0,0,0,0,0,0,0,1453,3057,3268,3765,3345,0,3475,3619
1771,0,0,0,0,0,0,0,1417,3062,2275,3856,3359,0,3419,3777
1750,0,0,0,0,0,0,0,1329,3056,3562,3862,3357,0,3415,3623
1740,0,0,0,0,0,0,0,1107,3043,3278,3794,3357,0,3410,3611
1697,0,0,0,0,0,0,0,1251,3057,3278,3883,3358,0,3366,3583
1681,0,0,0,0,0,0,0,1287,3044,2318,3915,3344,0,3348,3569
1698,0,0,0,0,0,0,0,1282,3056,3281,3917,3329,0,3328,3539
1697,0,0,0,0,0,0,0,1365,3083,3265,3920,3341,0,3273,3635
1690,0,0,0,0,0,0,0,1383,3030,3273,3923,3279,0,3248,3485
1647,0,0,0,0,0,0,0,1425,3034,3291,3961,3296,0,3174,3399
1559,0,0,0,0,0,0,0,1424,3021,3237,3959,3283,0,3279,3334
1468,0,0,0,0,0,0,0,1466,3006,3288,3985,3226,0,3120,3257
1401,0,0,0,0,0,0,0,1458,2997,3276,3991,3202,0,2976,3135
1328,0,0,0,0,0,0,0,1563,2985,3304,4007,3169,0,3005,3024
1354,0,0,0,0,0,0,0,1456,2983,3319,4034,3120,0,2994,2914
1371,0,0,0,0,0,0,0,1502,2961,3442,4095,3103,0,2949,2768
1427,0,0,0,0,0,0,0,1641,2905,3242,4037,2955,0,2982,2682
1456,0,0,0,0,0,0,0,1616,3086,3288,4030,3154,0,2960,2534
1375,0,0,0,0,0,0,0,1583,3024,3273,4070,2989,0,2922,2435
1236,0,0,0,0,0,0,0,1618,2958,3291,4059,2962,0,2896,2482
1214,0,0,0,0,0,0,221,1694,2971,3081,4050,2910,0,2863,2399
1324,0,0,0,0,0,0,976,1681,2980,3276,4065,2855,0,2798,2320
1576,0,0,400,0,0,0,1637,1755,2996,3278,4095,2736,0,2721,2181
1910,0,0,1073,0,0,895,2240,1808,2827,3283,4069,2614,0,2642,1983
2106,0,507,1505,0,0,1555,2663,1872,3002,3281,4075,2480,0,2555,1572
2219,0,923,1729,0,0,2116,2942,1888,3036,3268,4079,2246,0,2286,1303
2303,0,1236,1903,0,0,2349,3081,2005,3024,3107,4080,2081,0,2165,406
2353,0,1483,2005,0,0,2512,3162,2065,3033,3286,4095,1680,0,1808,0
2401,0,1669,2111,230,0,2650,3238,2099,3031,3270,4095,1333,0,811,0
2433,74,1851,2182,335,0,2775,3307,2189,3015,3293,4094,963,0,0,0
2461,215,2022,2266,616,0,2891,3359,2215,2787,3235,4061,481,0,0,0
2493,546,2258,2357,735,0,2983,3413,2243,2747,3235,4040,494,0,0,0
2502,848,2397,2414,710,0,3095,3467,2371,2742,3263,4062,370,0,0,0
2530,1129,2537,2479,970,0,3197,3519,2485,2530,3270,4047,245,0,0,0
2559,1239,2651,2559,950,0,3311,3568,2559,2017,3252,4006,0,0,0,0
2591,1376,2740,2672,1136,7,3379,3608,2538,1461,3076,3963,0,0,0,0
2621,1505,2813,2745,1149,69,3470,3647,2597,819,3237,3931,0,0,0,0
2659,1643,2897,2800,1456,253,3535,3691,2640,450,3168,3858,0,0,0,0
2674,1796,2942,2863,1723,464,3572,3719,2505,126,2587,3825,0,0,0,0
2706,1868,2991,2903,1829,461,3616,3753,2359,0,0,4070,0,0,0,0
2739,1915,3031,2928,1987,592,3647,3781,1907,0,0,3579,0,0,0,0
2757,1982,3065,2975,2117,906,3689,3805,1074,0,0,3054,0,0,0,0
2779,2064,3108,3023,2352,1290,3709,3830,195,0,0,2282,0,0,0,0
2794,2137,3136,3040,2485,1427,3729,3842,0,0,0,1515,0,0,0,0
2814,2224,3167,3071,2650,1627,3746,3853,0,0,0,625,0,0,0,0
